x,t,u
0.9494949494949496,0.026262626262626262,0.15415778661603596
0.9494949494949496,0.02727272727272727,0.15398707301115974
0.9494949494949496,0.028282828282828285,0.15381393405307092
0.9494949494949496,0.029292929292929294,0.1536384911202616
0.9494949494949496,0.030303030303030304,0.15346089312650857
0.9494949494949496,0.031313131313131314,0.15328131652087348
0.9494949494949496,0.03232323232323232,0.15309996528770264
0.9494949494949496,0.03333333333333333,0.15291707094662715
0.9494949494949496,0.03434343434343434,0.15273289255256287
0.9494949494949496,0.03535353535353535,0.1525477166957104
0.9494949494949496,0.03636363636363636,0.15236185750155512
0.9494949494949496,0.03737373737373737,0.1521756566308671
0.9494949494949496,0.03838383838383838,0.15198948327970127
0.9494949494949496,0.03939393939393939,0.15180373417939722
0.9494949494949496,0.0404040404040404,0.15161883359657932
0.9494949494949496,0.04141414141414142,0.15143523333315673
